id,author,updated_time,device,spent,stars,contents,net_support,heat,score
16262971,星月,2019-10-03,Realme 3Pro,4170.0,5,玩这游戏很久了，一直会支持下去的！,0,0.0,10
16262833,渊,2019-10-03,OPPO A73,2017.0,4,我玩了半年元气骑士了，遗憾的是不能常玩。但是我真心推荐大家这款游戏，内存小还能与伙伴对嗨。就是花园太小，植物种不下，望凉屋可以改进一下，哈！,3,0.006085192697768763,8
16262734,时光不老,2019-10-03,乐丰T9+,32.0,4,蛮好玩。,0,0.0,8
16262640,手机用户43311607,2019-10-03,华为Nova 3i,,5,好玩,0,0.0,10
16262262,jesse,2019-10-03,华为荣耀View20,,5,你啥时候睡公私兼顾试试吧哈还上班,0,0.0,10
16262240,离情小哥哥,2019-10-03,Realme RMX1901,1136.0,5,在哪里DIY啊，我怎么找不到,0,0.0,10
16262222,我不曾存在,2019-10-03,OPPO A83,,4,不错的游戏,0,0.0,8
16262090,初  .,2019-10-03,锤子坚果Pro,9362.0,5,游戏常伴我高中三年。已经是我不能分割的游戏了！,0,0.0,10
16262028,超凶ω,2019-10-03,华为Mate 20,,5,不错，不错，很喜欢像素风,0,0.0,10
16261565,小王子,2019-10-03,华为荣耀9X,,4,不错，不错，不错，但是就是宝石太难了，还有boss。,0,0.0,8
16261425,-,2019-10-03,华为荣耀4A,,5,改时间后能刷新悬赏吗？求大佬帮忙，重下没有用。改太久了，几十年啊,1,0.002028397565922921,10
16261065,林,2019-10-03,小米6,,5,好玩,0,0.0,10
16260834,星空,2019-10-03,OPPO R9 Plus,,5,好玩,0,0.0,10
16260761,老燕子,2019-10-03,Vivo X7,11.0,5,好玩到爆,0,0.0,10
16260614,☆”皓爱迩/,2019-10-03,Vivo Xplay5,,5,元气满满，凉屋加油,0,0.0,10
16260600,這者,2019-10-03,小米4c,471.0,5,是个好游戏,0,0.0,10
16260470,Yonon,2019-10-03,魅族x8,59.0,5,童年的回忆,0,0.0,10
16260233,手机用户18371686,2019-10-03,华为荣耀V8,,4,掉落物可不可以改一下，有个机甲图纸掉落后我被子弹打死了，就再没见过那个图纸。今天又是的，召唤藤蔓的没捡到。是不是这个也集不齐了。本来推荐朋友入坑的。但他也是图纸没捡到就不玩了。跑去玩虫虫的了。,1,0.002028397565922921,8
16260208,teacher,2019-10-03,华为荣耀8,3737.0,5,没什想说的，手机里一直有的的游戏,0,0.0,10
16260202,Social,2019-10-03,iPhone 7,,3,感觉很有趣，画面简洁精炼却不失风格，游戏数据较小却不失乐趣，非常值得进行体验的一款精致小游戏,-1,0.002028397565922921,6
16260149,许我半生风声,2019-10-03,360 N7,7298.0,5,玩了大概4-5天了。通关了一次，真的是爱了，这游戏非常符合现在生活节奏，而且基本算是我理想中的游戏。,0,0.0,10
16260023,暖阳夏夕,2019-10-03,,,4,很好得一款单机游戏，很适合平常火车上没有网络的时候玩，还可以和朋友一起联机，很不错，好评,0,0.0,8
16259994,戀壆,2019-10-03,Vivo X20,,5,好玩,0,0.0,10
16259908,7114566@Mobile,2019-10-03,OPPO A31,4.0,5,好玩,0,0.0,10
16259679,–,2019-10-03,小米8,,5,好玩,0,0.0,10
16259630,终老,2019-10-03,vivo Y81s,458.0,5,好玩,0,0.0,10
16259593,＂扯淡旳态度，面対亽生,2019-10-03,红米4a,3770.0,5,很遗憾，从市场上的反响来看，DIY地图这一创新的构想无疑是失败了。毕竟一提到DIY，我们主要是想自制角色和武器，这当然是难以实现的，我还特意去查了一下植物大战僵尸的自制体系，他们需要用电脑码代码，我们自然也学不来。既然不能自制角色和武器，那怎么样才能使这个功能更完善呢，建议（因为账号丢失的缘故，我还没有亲自体验，如果有差错，请谅解）：①【自定义刷新野怪】没有野怪，自制地图的趣味性便少了一半，自定义的意思是可以把boss放到小的关卡里②【增加关卡】目前自制地图还没有关卡的概念，缺少可玩性③【自定义特殊关卡】比如自制全是特殊房间的模式，④分享系统，根据点赞量排行,55,0.2413793103448276,10
16259569,手机用户40281254,2019-10-03,Vivo X9,190.0,5,不说什么    好玩,1,0.002028397565922921,10
16259474,私はあなたの愛と心で,2019-10-03,vivo IQOO,,5,玩了好久不错,0,0.0,10
16259371,ヽ孤梦,2019-10-03,Vivo X20,1211.0,5,不错,0,0.0,10
16259344,FAIZΦ,2019-10-03,华为荣耀畅玩5C,,5,给个五星，超级好玩,1,0.002028397565922921,10
16259239,li   xi,2019-10-03,华为荣耀Play,21.0,5,回忆游戏,0,0.0,10
16259187,HUSTER丶Goest,2019-10-03,黑鲨游戏手机,8336.0,5,这里老手回坑，在云存档后才回来的，初次看见这游戏感觉还好，也在里面充了钱，但是不能换手机玩，现在有云存档和一大堆没见过的稀奇古怪的bug玩法后终于可以重新欺负boss们拉！,3,0.006085192697768763,10
16258946,Furball,2019-10-03,华为G9青春版,,5,元气骑士？划掉，bug骑士！游戏特性：含有大量非致死bug。码箱子不耗蓝人物卡柱子上坐骑进不去房间熔岩宝石不会消失瓦尔基里捡不到武器神秘商贩天赋球不一样然而这游戏真的欢乐啊。虽然就15关，但是我还是管不住手地玩。,8,0.016227180527383367,10
16258921,夜空中最亮的星,2019-10-03,iPad 6th Gen,136.0,5,两点建议1.有时候觉得一局游戏里的装备不错，因为没时间很认真地打完就保存进度了。然后某些时候手痒想玩(像等车 等人)但是又因为不想浪费上一局这么好的装备，这个时候要是有另一个存档就好了2.希望能在地窖或者加入一个有-定数量箱子的房间，能够试玩已经有的武器，哪怕就是开两枪看看特效也好。这个对了解武器很有帮助(上一 次的一拳还没存够气就被怼死了懊悔了好久)联机的时候跟朋友展示也对了很多话题，我觉得你们联机的时候肯定跟朋友聊过有没有用过这把啊费99蓝超厉害之类的话望采纳!望越来越好!,4,0.008113590263691683,10
16258833,真叫人质壁分离,2019-10-03,联想A5890,,4,元气牛逼！,0,0.0,8
16258682,天涯过客,2019-10-03,Vivo X20,7391.0,5,玩了这么久了，一直很喜欢,0,0.0,10
16258624,鹿仁贯,2019-10-03,SUGAR S,,5,nb!,0,0.0,10
16258594,。,2019-10-03,魅蓝Note 5,,5,为什么我账号被冻结了嘞( - ),0,0.0,10
16258418,德古拉伯爵,2019-10-03,三星Galaxy A7,11.0,5,玩了2-3小时，沉迷了，细节好爱,0,0.0,10
16258392,Ga$,2019-10-03,OPPO K3,,5,很上瘾的游戏！,0,0.0,10
16258325,观林,2019-10-03,,,5,作为一个单机游戏元气骑士是非常成功的。不同的被动，不同的武器，随机的关卡和boss，不同的角色拥不同的技能，多种不同的组合让你每次游戏都有不同趣味。,0,0.0,10
16258088,不及,2019-10-03,,3436.0,5,非常好的，希望可以更新更多东西出来,0,0.0,10
16257975,青山政宗,2019-10-03,Vivo X20,3392.0,5,真的好玩,0,0.0,10
16257842,小心,2019-10-03,小米8,1452.0,5,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好.................此处省略一万字。,0,0.0,10
16257797,耿直boy,2019-10-03,OPPO A9中国版,,5,死亡笔记,2,0.004056795131845842,10
16257775,趟浮世,2019-10-03,OPPO A79t,2011.0,5,该用户暂无评价.,0,0.0,10
16257518,25341519@Social,2019-10-03,华为荣耀畅玩8C,,5,爆肝中....,0,0.0,10
16257507,ziazia 808bass,2019-10-03,华为荣耀9i,2780.0,5,强推,0,0.0,10
16257431,God Dog,2019-10-03,华为P30,,5,好玩哦,0,0.0,10
16257373,午后阳光,2019-10-03,红米Note 5 Pro,,5,这是唯一一款我卸了又下许多次的游戏，也是我一直没有放弃的游戏，希望游戏越来越好,0,0.0,10
16257291,我永远喜欢绿宝石,2019-10-03,华为荣耀View20,7351.0,5,游戏真的非常符合我的口味，像素风格，地牢，优秀的操作手感，氪金感也不强，不多说了，凉屋，继续加油！,1,0.002028397565922921,10
16257246,镜之边缘℡,2019-10-03,华为荣耀Play,12162.0,5,也入坑两年了，亲眼看着元气一步一步成长,0,0.0,10
16257050,取悦我。,2019-10-03,华为荣耀View20,3348.0,5,我解锁了光脚土豪金，玩了一局，但是为什么不能打造,0,0.0,10
16256761,只是丶些許固执,2019-10-03,华为荣耀Magic 2,633.0,5,五星好评，没有理由,0,0.0,10
16256693,39227603@Social,2019-10-03,,2112.0,5,好玩，真的好玩,0,0.0,10
16256508,别把青春拿来赌,2019-10-03,华为畅享6,4084.0,5,我就想吐槽一句 ，我没有邮箱号，不小心删了 元气骑士，结果玩了一年多的号没了,0,0.0,10
16256256,,2019-10-03,华为荣耀Play,4498.0,5,真的很赞！,1,0.002028397565922921,10
16256237,萤火游离绕指尖,2019-10-03,华为荣耀V20,,5,无聊刷刷关,0,0.0,10
16256123,博丽灵梦,2019-10-03,魅族16 X,,5,我tm吹爆!,0,0.0,10
16256084,吃葡萄不吐葡萄皮,2019-10-03,华为麦芒5,,5,几乎完美的游戏,0,0.0,10
16256035,wbdz,2019-10-03,华为LISZT,5841.0,5,希望石像boss快点更新，开个boss箱出了个刺剑,0,0.0,10
16255909,不猜,2019-10-03,Vivo X20,12228.0,5,好玩,0,0.0,10
16255761,QQ用户13974173,2019-10-03,Vivo X21i,502.0,5,游戏很不错，最近很上瘾(笑)由于最近打开看手柄的新大陆，所以试着用手柄玩了一下感觉舒服了很多，但是还是有些地方手柄操纵不了，希望能添加相关的设置内容吧~希望游戏能越做越好~,0,0.0,10
16255559,手机用户51647770,2019-10-02,华为荣耀View20,,5,很不错的游戏,0,0.0,10
16255484,风 秋风,2019-10-02,魅族16th,3710.0,2,我现在已经有时间停止的bug了，我没在元气主观卡过一次bug，我玩视界限黑洞表面会动系统时间，而且在我动时间的时候最多最多只会误打开一次元气，那么问题来了，你对我系统管的有点宽啊，那么这个bug是你们故意的还是怎么，能修不，我现在游戏体验极差啊，我还是氪金玩家啊，元气我是正儿八经的正规玩家啊，地，任务，商店，而且就算我现在再去怎么改时间也刷不了挑战因子（可能我甚至不知道怎么用元气bug，最关键的是我现在这个因子巨难打啊），怎么个意思，好歹我也是几年的高玩呗,-9,0.018255578093306288,4
16255481,艺术带师柒天,2019-10-02,小米8,1708.0,5,这款游戏我一直不舍得删，也玩了好几年了咳咳让我们回到主题《元气骑士》是我玩过最良心国产游戏，骗氪逼克什么的不存在的。游戏特色：打地牢游戏，特别适合休闲时或没网时游玩。多人连机玩也很欢乐，bug也特别有趣，不愧是bug骑士!,6,0.012170385395537525,10
16255464,yooooooo,2019-10-02,小米9,,5,蛮好玩,0,0.0,10
16255049,触手幽夜星空,2019-10-02,OPPO R11,,4,就是有些东西必须氪金,0,0.0,8
16254990,旧事,2019-10-02,,,5,什么时候能出联网的模式啊，期待,0,0.0,10
16254884,Leo,2019-10-02,华为荣耀View20,3275.0,5,好玩,0,0.0,10
16254876,老K,2019-10-02,华为荣耀Play,,5,入坑了,1,0.002028397565922921,10
16254865,莫有烦恼,2019-10-02,小米8,11583.0,5,没别的就是好玩,0,0.0,10
16254790,暮冷云深,2019-10-02,,2301.0,5,五星好评,1,0.002028397565922921,10
16254772,39147794@Social,2019-10-02,OPPO R15梦境版,,5,多长时间,0,0.0,10
16254744,风流づ少,2019-10-02,小米8 SE,3014.0,5,还可以,0,0.0,10
16254726,。,2019-10-02,,11277.0,5,啊，从小学玩到现在，删了下下了删。还是个咸鱼，连切枪都不流畅我枯了。(md每次删都充钱了),1,0.002028397565922921,10
16254511,QQ用户9626082,2019-10-02,乐2,8189.0,5,希望越来越好哦。,0,0.0,10
16254403,z,2019-10-02,华为畅享9 Plus,,5,很棒,0,0.0,10
16254386,手机用户52124275,2019-10-02,荣耀畅玩5C,,5,一个字，爽,0,0.0,10
16238344,狗子,2019-10-02,Vivo X9i,8208.0,5,每次遇到彩蛋兔打到最后一滴血就卡死不动，连续几次了，这bug还不修复,-1,0.010141987829614604,10
16254135,迷惘,2019-10-02,华为荣耀9青春版,8598.0,5,优秀的单机类型游戏居然还能自动存档的以前卸载一段时间回来居然还有存档,0,0.0,10
16253910,神奇的宇轩哒！,2019-10-02,金立GN5002,,5,是个好玩的游戏,0,0.0,10
16253720,混,2019-10-02,华为荣耀Play,548.0,5,奥力给,0,0.0,10
16253694,凰,2019-10-02,,,5,超好玩的,0,0.0,10
16253681,开局秒一血,2019-10-02,华为畅享9 Plus,,5,终于更新了新地图:-),0,0.0,10
16253636,且听风吟,2019-10-02,一加手机A6000,520.0,5,太好玩了，刚接触的时候只要碰手机就要玩上一玩，在不懈的努力下终于通关了一次，然后通关了以后热情就淡了许多，但没事了玩一玩还是挺好的，里面的各种武器太酷了。就是希望多出一些更具挑战的地图,2,0.004056795131845842,10
16253464,   ,2019-10-02,华为畅享8 Plus,,5,可以可以,0,0.0,10
16253461,非洲大酋长,2019-10-02,华为荣耀8X Max,6718.0,5,玩了挺长时间的这个有趣的游戏成为了高三生活中我与朋友难得的舒适区,0,0.0,10
16253318,霖。,2019-10-02,一加手机A6000,1273.0,5,好玩,0,0.0,10
16253220,Evolution,2019-10-02,华为畅享9,,5,肝就完事儿了,1,0.002028397565922921,10
16253206,李尔,2019-10-02,Vivo S1,1757.0,5,巨好,0,0.0,10
16252915,你的亿霸霸(_),2019-10-02,OPPO R9s,58.0,5,好玩,0,0.0,10
16252428,沙雕网友,2019-10-02,OPPO R15中国版,,5,有点好玩,0,0.0,10
16252395,凡仔吖,2019-10-02,华为P30,,5,好玩,0,0.0,10
16252345,DaibaSky,2019-10-02,vivo Y93,230.0,5,挺好玩的,0,0.0,10
16252260,不将就.,2019-10-02,华为荣耀View20,,5,扶我起来  我还能肝,0,0.0,10
11460398,,2019-10-02,华为HLK-AL10,1449.0,5,我这手机双boss因子打双boss打到一半就卡着了，是游戏卡了，敢紧修复啊！,4,0.008113590263691683,10
16252017,孤者傲凡,2019-10-02,华为荣耀7C,80.0,5,不错,0,0.0,10
16251880,青衣劫,2019-10-02,Vivo X5Pro L,,5,嗯，很不错的游戏,1,0.002028397565922921,10
16251794,游戏之迷,2019-10-02,魅族x8,1252.0,5,长期玩家，游戏良好，反正游戏看玩法，玩好万多花。[ps:报告bug多人游戏，最后一个人要死的时候开黄戒指死掉后，无法结账，反正就是看自己躺尸（场面极其快乐）],3,0.006085192697768763,10
16251767,Gentle conspira,2019-10-02,Vivo Y55,,5,画风很可爱有和谐感，如果做一张比较接近现代画风的图想必会很受欢迎。最后我有个问题元气什么时候突破一亿下载量？我觉得有可能哦(--`),1,0.002028397565922921,10
16251728,无秀恩爱,2019-10-02,黑鲨游戏手机 2,1336.0,5,那句话,0,0.0,10
16251723,bjerg,2019-10-02,金立S10L,2.0,5,游戏还不错，挺好玩,0,0.0,10
16251387,天旨,2019-10-02,华为Mate 20 Pro,,5,大家有疑问的活可以评论区问我，我尽量解答。问题解决请打个五星好评谢谢，以及把我顶上去让大家看到,0,0.004056795131845842,10
16251288,kaws,2019-10-02,努比亚 Z18 mini,,5,特别有趣的游戏 我爱了,0,0.0,10
16251274,明个儿,2019-10-02,Vivo Y67L,,5,好游戏,0,0.0,10
16251182,先生,2019-10-02,小米手机5,,5,挺好的,0,0.0,10
16251035,以懒为乐,2019-10-02,红米K20 Pro,,5,太棒了,0,0.0,10
16250994,晓轩,2019-10-02,华为P20 Pro,2.0,5,买了花圃但是没反应能处理一下吗,0,0.0,10
16250986,略略略,2019-10-02,OPPO R9,,5,棒极了,0,0.0,10
16250939,龙尨龖龘,2019-10-02,小米MAX 3,2.0,5,感觉挺好的，特别是几个基友开黑,0,0.0,10
16250904,一个普通的人,2019-10-02,华为畅享8,,5,游戏没得说，但有bug，双boss的时候，其他BOSS的主场时遇上彩蛋兔，最后打死彩蛋兔就会卡死，只是游戏卡死甚至有bgm。,2,0.004056795131845842,10
6599529,芝麻,2019-10-02,Vivo Y67,32115.0,5,从我的游戏时长里面希望能让大家看到我对这款游戏的热爱真的是十分的有特色包括以及武器在内都有印象深刻的地方1刺客的死神小分队皮肤是我觉得蓝币皮肤里面最棒的皮肤之一，其次便是油瞎的松鼠2新推出的养剑葫真的是帅气至极感情元气骑士其实是一款仙侠游戏的以及最早推出的合成武器中的雷剑也是最爱3最后是我想要给凉屋的一些建议第一就是妙妙花和七色堇有一些重复了第二花园的栏位太少第三开放种子商人让我们兑换掉一些比较没用的种子希望凉屋游戏可以越来越好希望元气骑士可以永远不倒未来这款游戏若是登上电脑天天来玩直到把它玩爆skr~,1,0.002028397565922921,10
16250651,风吹过的街道,2019-10-02,魅蓝M2,19808.0,5,真的好玩，良心游戏,1,0.002028397565922921,10
16250569,小强,2019-10-02,华为Mate 20 X (5G),,5,请问下大佬们 工匠给的武器配件 加的四个属性分别啥意思。。没看到帮助提示啥的。。谢谢(*)=3,0,0.0,10
16250489,镜花水月,2019-10-02,OPPO R11,6378.0,5,very good！！！,0,0.0,10
16250435,禁我言的人都是死鬼,2019-10-02,Vivo Y66,2614.0,5,我想说件事，就是官方你们能不能把一些有位移的角色改成能自己控制方向，我玩游侠，花了10块买了个居合斩，每次一按就飞到BOSS面前。。。,1,0.002028397565922921,10
16250304,雪儿,2019-10-02,华为荣耀V20,,5,很幻想,0,0.0,10
16250301,湫～,2019-10-02,联想Z5s,,5,难度挺高的游戏,0,0.0,10
8358007,魂灭,2019-10-02,华为荣耀9青春版,,5,太棒了，一个up主的评价,0,0.0,10
16249795,手机用户29893062,2019-10-02,小米8,2.0,5,双boss，有彩蛋兔时会卡出去，新bug,2,0.004056795131845842,10
16249652,学好赤鸢拳,2019-10-02,红米Note 4X,,5,对手残党极度不友好，我一个月才完整通关了一次不过好玩就对了。,0,0.0,10
16249442,洒脱李白,2019-10-02,三星Galaxy A7,5975.0,5,了一一,0,0.0,10
16249363,Mr、hentai,2019-10-02,华为P9,2917.0,4,新版本的小明小红切换怎么没了？,0,0.0,8
16249257,聖所,2019-10-02,OPPO R9 Plus,2.0,5,好啊,0,0.0,10
16249064,手机用户46247439,2019-10-02,华为荣耀View20,,5,好玩好玩真好玩,0,0.0,10
16249062,ΜΙΕ，ЁЮ,2019-10-02,华为荣耀畅玩6,,4,希望元气骑士呢，自己能做一个网络联机吧，这样的话，就更方便了。我觉得这个功能上线的话，会有更多人来玩儿的。,0,0.0,8
16248838,啾啾黑鸟,2019-10-02,vivo Y7s,288.0,5,删了又下下了又删无限循环，所以你懂的,0,0.0,10
16248611,中暑竹鼠没煮熟,2019-10-02,360 N7,722.0,5,性感游侠在线切枪,0,0.0,10
16248550,﹏肾宝片～,2019-10-02,魅族PRO 7 Plus,492.0,5,可以的，一起肝,0,0.0,10
16248463,魁hy,2019-10-02,华为P9,3890.0,5,就是氪,0,0.0,10
16248375,皇家巡礼,2019-10-02,华为荣耀20,4298.0,5,换了个手机，存档没了,1,0.002028397565922921,10
16248310,SS·暮星河,2019-10-02,华为P10 Plus,,5,nice,0,0.0,10
16248193,QQ用户11963003,2019-10-02,华为荣耀Play,23939.0,5,游戏内容挺丰富，就是最近的彩蛋兔的屏幕卡死bug，策划可以尽快修复吗？双boss真的很容易卡死。,2,0.004056795131845842,10
6260873,罹末,2019-10-02,,,5,唉喵非常好玩不多说了～我总是刷不出新枪，玩了两年了，更新越来越多玩得时间少了刷不出来出新枪了|｀),0,0.0,10
16247910,ggg,2019-10-02,华为MediaPad T5,2.0,5,ggf,0,0.0,10
16247828,偏爱,2019-10-02,Vivo X21A,,5,为什么我的光剑土豪金蓝图合成之后锻造台没有，而且不能再通过蓝图合成了,0,0.0,10
16247805,手机用户51186422,2019-10-02,华为荣耀畅玩4,,5,没有理由，五星，凉屋牛逼！,0,0.0,10
16247762,挚终,2019-10-02,Vivo X9,8708.0,2,连续几次都是在一村boss丝血就卡死了，只能退出，我不相信这是我的手机问题，忘能修复,-1,0.002028397565922921,4
16247725,纸风车の手作定制^,2019-10-02,OPPO R11,,5,好久了，以前玩过现在准备继续玩,0,0.0,10
16247684,杰,2019-10-02,vivo Y93,775.0,5,看一下游戏时常,0,0.0,10
14988611,木子,2019-10-02,华为畅享8 Plus,11274.0,5,我给你讲，这游戏我吹爆！高二的时候被一个同学带入坑，于是一直玩到现在，只是那个时候并没有云存档，换过几次手机，一次次地重新来过，但我依旧没有觉得厌倦，在上大学的时候换了一次手机，第一个下载的，不是王者荣耀，也不是我的世界，而是元气骑士，不瞒你说，刚刚下载完我就玩起来了，以至于之后想下载的软件到第二天才开始下，一开始，挺喜欢骑士这种开大硬刚的，后来慢慢开了法师，炼金术师，还有游侠和刺客，尝试了不同的角色来通关，再后来，田地出现了，商人，武器合成，挑战因子等等，直到现在的新技能，新皮肤，新商人和新机制等等，从骑士到圣骑士，牧师到游侠，我逐渐地由硬刚型转变成技巧型，我觉得，在主观发展性上，元气骑士可能比不上我的世界，但是，在耐玩程度上，元气骑士绝对不比我的世界差，我爱元气骑士，祝元气骑士越更越好，因为，我也是元气骑士！！！,2,0.008113590263691683,10
16247373,陈鹏浩,2019-10-02,,2.0,5,不错的一款游戏。,1,0.002028397565922921,10
16247291,手机用户33533583,2019-10-02,华为荣耀9,6759.0,3,请给点面子，不要每次都是一样的boss,-4,0.008113590263691683,6
16247347,舒展,2019-10-02,中国移动N2,,5,从过去玩到现在，真的很好玩，凉屋也很用心,0,0.0,10
16247133,追不回的岁月ζν,2019-10-02,华为荣耀20,3017.0,5,凉屋万岁,0,0.0,10
16247084,睡不醒的土豆酱,2019-10-02,小米8,8196.0,1,在？最近谷歌版在外网环境情况下会卡死在开始菜单或者家里面 ，为什么？,-20,0.0486815415821501,2
16246946,。,2019-10-02,Android,62793.0,5,咋去电子空间,0,0.0,10
16246844,晖,2019-10-02,Vivo iQOO,,5,以前存档没了蛋疼,0,0.0,10
16246754,Dmil Rice,2019-10-02,,3459.0,5,属实不错的单机游戏挺良心的,1,0.002028397565922921,10
16246620,麻辣香锅,2019-10-02,小米9,,5,希望能够远程联机,0,0.0,10
16246517,12°,2019-10-02,华为GLK-AL00,,5,很好,0,0.0,10
16246271,14938129@Social,2019-10-02,小米6,,4,出现bug杀了彩蛋兔就会卡死,2,0.004056795131845842,8
16246096,帝Evolution_en,2019-10-02,华为SEA-AL10,497.0,5,通关了，什么时候出新关卡,1,0.002028397565922921,10
16245963,雲,2019-10-02,小米8,4197.0,1,我买了那个花圃没到账怎么办 五块钱,-12,0.028397565922920892,2
16245820,Henry,2019-10-01,魅族M6 Note,904.0,5,不多说，就是好评,0,0.0,10
16245660,追风筝的人,2019-10-01,小米Note 3,1277.0,5,优秀,0,0.0,10
16245655,手机用户24810288,2019-10-01,华为荣耀8,,5,有毒哈哈哈哈,0,0.0,10
16245487,升c小调第14号钢琴奏鸣曲,2019-10-01,OPPO A5,,1,变味了,-23,0.05070993914807302,2
16245231,他,2019-10-01,Vivo X9,5225.0,5,好玩,0,0.0,10
16245229,MuYin,2019-10-01,华为Mate 9 Pro,20.0,5,好游戏,0,0.0,10
16244769,Lil-Dragon小神龙,2019-10-01,红米6Pro,,5,我想说一下，能不能把多人游戏里随机条件再加一条可以自定义，然后单人模式里也可以自定义条件，平时我和朋友玩最喜欢  攻速加倍伤害减半  和  无限蓝  但每次都要找好久十分无奈,0,0.0,10
16244705,frankmeng,2019-10-01,华为Nova 3,5880.0,5,好玩就完事儿了,0,0.0,10
16244455,ジ-仰望～,2019-10-01,乐1S,,5,NB,0,0.0,10
16244319,玛莎拉蒂跑兔,2019-10-01,华为荣耀Magic 2,3400.0,5,我在元气圈也待挺久了，一直觉得游戏不错，之前为了应付考试，也有一段时间没有玩，自从我跟新了之后，为什么我的存档找不回来了？我一直保存的存档也是自己的心血，怎么说没就没？别说云存档连我的账号都说未注册？让我很失望啊。,0,0.0,10
16244268,ぁ＼爆　、,2019-10-01,小米6X,5463.0,5,游戏是挺好玩的,0,0.0,10
16243974,雀雀雀跃,2019-10-01,,,3,那个...请问，没有网可以玩么［蠢］［蠢］（先暂时打3星）,1,0.002028397565922921,6
16243729,月雨星愿,2019-10-01,小米9,8071.0,5,这游戏太好玩了八,0,0.0,10
16243728,164,2019-10-01,华为荣耀10,1915.0,5,我觉得元气骑士能取得如此成功的原因是凉屋制作组始终与玩家在一起,1,0.002028397565922921,10
16243592,顾凌烟,2019-10-01,OPPO A79k,2699.0,5,玩了好久才来评论开启了游戏时常。游戏可玩性还是有的。很喜欢。可拿可放的玩法对我这种不习惯联机游戏的人很友好。特别喜欢,0,0.0,10
16243480,bing( °  °),2019-10-01,Vivo Y66i A,,5,破碎剑柄和剑刃，能合成圣剑，顶我上去,1,0.002028397565922921,10
16243204,QQ用户16458416,2019-10-01,华为荣耀Note10,,5,游戏很不错,0,0.0,10
16243140,Jo碧萝◢◤,2019-10-01,OPPO A5,369.0,5,云存档机制有问题，用修改器改之后可以直接放到云端，让那些小人有了可乘之机。（现在到处都是卖存档的）,0,0.0,10
16242957,国,2019-10-01,,,5,游戏很好但是没有时间肝,0,0.0,10
16242827,Aires,2019-10-01,魅族MX6,798.0,5,很好,0,0.0,10
16242623,不会二刀流的桐人,2019-10-01,红米3,2406.0,5,元气我还能说什么呢，五星，不多bb！,1,0.002028397565922921,10
16242340,N M $ L,2019-10-01,Vivo X9s Plus L,1349.0,5,十分牛逼。,1,0.002028397565922921,10
16242237,摩尔曼斯克港,2019-10-01,小米PLAY,1016.0,5,好玩，bug骑士贼好玩,0,0.0,10
16241829,五闪一Q拔刀源,2019-10-01,黑鲨游戏手机 2,2.0,5,为啥不能用TapTap登入了，我记得我以前一直用的TapTap登入现在换了个手机啥东西都没了，好歹也玩了很久充了几百呢,2,0.004056795131845842,10
16241757,鉄柱,2019-10-01,Nubia NX606J,,5,我想问一下有没有知道我是努比亚自带应用市场下载的，但是我想把那里的账号转到TapTap版上，可不可以？因为努比亚的总是慢官方一个星期更新，而且都没有福利。有人有办法吗？,0,0.0,10
16241618,山姆大叔的爹爹,2019-10-01,,2.0,5,不错不错,0,0.0,10
16241428,————,2019-10-01,小米8 SE,,5,玩很久了，最近才开始重新玩；就是怎么最近这次更新之后有些武器的次要攻击按钮不见了？能有人帮忙解答下吗,0,0.0,10
16241317,输入昵称,2019-10-01,OPPO R9s,216.0,5,希望游侠精灵那种收费的二技能可以出另一种解锁方法,0,0.0,10
16241271,彦,2019-10-01,小米6X,1403.0,5,还行,0,0.0,10
16241186,手机用户9528213,2019-10-01,华为P10 Plus,10962.0,5,挺好的,0,0.0,10
16241165,Yu.,2019-10-01,Vivo Y67L,17548.0,5,玩久了真的会觉得,0,0.0,10
16241097,手机用户21835490,2019-10-01,锤子坚果Pro,,5,日期不更新了咋办。。。好多任务都不刷新了。。。在线等。我好急,0,0.0,10
16240756,海绵宝宝,2019-10-01,小米8 Lite,,5,怎么(o;,0,0.0,10
10448012,湘南乃风,2019-10-01,荣耀畅玩6X,4408.0,5,葫芦剑+刺客=蜀山剑派？,0,0.0,10
16240505,非卿不娶丶,2019-10-01,华为荣耀V10,,5,厉害厉害,0,0.0,10
16240328,跑步是一件木大的事情,2019-10-01,华为畅享8,5.0,5,不多说，我爱元气骑士.JPG,0,0.0,10
16240042,天选之子选天之人,2019-10-01,华为Mate 8,4167.0,4,我只会玩，不懂得获取一些特殊的武器和材料，各位大佬教教憋,0,0.0,8
16239959,if   you   want,2019-10-01,华为畅享6S,,5,快乐,1,0.002028397565922921,10
16239897,钱景喆,2019-10-01,一加手机3,2.0,5,好玩⊙▽⊙！！！,0,0.0,10
16208617,Tears of Rupet,2019-10-01,华为P20,,5,谢谢解答,-5,0.010141987829614604,10
16239725,Joker,2019-10-01,华为Nova 2s,,5,室友开黑一起玩,-1,0.002028397565922921,10
16239641,光曾满岸,2019-10-01,华为荣耀Play,725.0,5,非常棒的一款游戏，每次更新都与室友找bug找的不亦乐乎,0,0.0,10
